feeder_id,feeder_name,uc_name,province,district,consumers,circuit_length_km,peak_load_mw,td_loss_percent,technical_loss_percent,non_technical_loss_percent,recovery_percent,line_type,maintenance_status,lat,lon
FDR_SWA_6347,Gowalari - Gowalari Feeder 1,Gowalari - Gowalari,Khyber Pakhtunkhwa,Swat,2885,46.47,14.08,18.18,6.28,22.09,61.06,33kV,Good,35.06211358191396,72.30992541809312
FDR_SWA_6348,Gowalari - Gowalari Feeder 2,Gowalari - Gowalari,Khyber Pakhtunkhwa,Swat,4106,26.68,11.13,24.44,3.09,16.51,88.31,33kV,Poor,35.07821960361387,72.3059692050521
FDR_SWA_6349,Gowalari - Gowalari Feeder 3,Gowalari - Gowalari,Khyber Pakhtunkhwa,Swat,4447,44.21,1.39,21.47,2.31,24.88,97.33,11kV,Good,35.051707378860186,72.27690852990241
FDR_SWA_6350,Gowalari - Gowalari Feeder 4,Gowalari - Gowalari,Khyber Pakhtunkhwa,Swat,645,22.84,2.31,19.54,4.37,8.03,65.27,33kV,Good,35.0560387637263,72.29060253208525
FDR_SWA_6351,Pir Kalay - Pir Kalay Feeder 1,Pir Kalay - Pir Kalay,Khyber Pakhtunkhwa,Swat,4290,7.78,6.22,15.99,4.63,21.33,79.68,11kV,Poor,34.897780195660985,72.39384520927709
FDR_SWA_6352,Pir Kalay - Pir Kalay Feeder 2,Pir Kalay - Pir Kalay,Khyber Pakhtunkhwa,Swat,1423,37.9,8.83,19.92,6.54,14.14,70.57,33kV,Fair,34.905984066694174,72.36862289985758
FDR_SWA_6353,Showar - Showar Feeder 1,Showar - Showar,Khyber Pakhtunkhwa,Swat,3867,29.73,8.93,8.36,2.23,11.33,97.12,33kV,Fair,34.98098306452446,72.27369165202545
FDR_SWA_6354,Showar - Showar Feeder 2,Showar - Showar,Khyber Pakhtunkhwa,Swat,1354,42.17,5.39,27.26,5.55,10.86,95.74,33kV,Poor,34.97862351450957,72.28224245940524
FDR_SWA_6355,Showar - Showar Feeder 3,Showar - Showar,Khyber Pakhtunkhwa,Swat,1980,5.44,14.25,4.15,7.4,26.83,67.11,11kV,Poor,34.975055792112606,72.27891046992815
FDR_SWA_6356,Showar - Showar Feeder 4,Showar - Showar,Khyber Pakhtunkhwa,Swat,4874,12.09,11.16,21.57,6.87,24.01,64.05,11kV,Poor,35.0026827833991,72.27576651000416
FDR_NOW_6357,Adam Zai - Adam Zai Feeder 1,Adam Zai - Adam Zai,Khyber Pakhtunkhwa,Nowshera,4512,18.9,12.53,5.49,7.07,13.81,68.76,11kV,Fair,33.91531756680331,72.13486956711685
FDR_NOW_6358,Adam Zai - Adam Zai Feeder 2,Adam Zai - Adam Zai,Khyber Pakhtunkhwa,Nowshera,4745,46.31,8.9,34.6,4.52,26.82,63.67,11kV,Poor,33.950921888999844,72.1287483628046
FDR_NOW_6359,Ainzari - Ainzari Feeder 1,Ainzari - Ainzari,Khyber Pakhtunkhwa,Nowshera,2383,34.82,10.38,13.36,4.78,1.74,82.74,11kV,Good,33.794672240221,72.14973269821094
FDR_NOW_6360,Ainzari - Ainzari Feeder 2,Ainzari - Ainzari,Khyber Pakhtunkhwa,Nowshera,4272,37.86,5.52,22.66,7.2,7.64,85.92,33kV,Poor,33.80448726859725,72.17509991732297
FDR_NOW_6361,Ainzari - Ainzari Feeder 3,Ainzari - Ainzari,Khyber Pakhtunkhwa,Nowshera,4190,33.2,3.65,14.31,5.43,21.6,70.82,11kV,Poor,33.80316592325349,72.18263588443668
FDR_NOW_6362,Aza Khel Bala - Aza Khel Bala Feeder 1,Aza Khel Bala - Aza Khel Bala,Khyber Pakhtunkhwa,Nowshera,1493,33.7,6.11,27.66,4.77,6.51,74.93,11kV,Good,34.003634100522184,71.86160425597632
FDR_NOW_6363,Aza Khel Bala - Aza Khel Bala Feeder 2,Aza Khel Bala - Aza Khel Bala,Khyber Pakhtunkhwa,Nowshera,1679,44.31,7.59,34.01,6.74,13.2,95.85,11kV,Good,34.003511001103135,71.87409448360756
FDR_NOW_6364,Aza Khel Bala - Aza Khel Bala Feeder 3,Aza Khel Bala - Aza Khel Bala,Khyber Pakhtunkhwa,Nowshera,3438,22.43,14.86,26.59,7.81,9.95,83.47,33kV,Fair,33.99411133404745,71.84989984561578
FDR_NOW_6365,Aza Khel Bala - Aza Khel Bala Feeder 4,Aza Khel Bala - Aza Khel Bala,Khyber Pakhtunkhwa,Nowshera,3053,10.97,12.16,28.5,2.49,8.22,79.78,33kV,Good,34.03064170401611,71.86938386814501
FDR_NOW_6366,Aza Khel Payan - Aza Khel Payan Feeder 1,Aza Khel Payan - Aza Khel Payan,Khyber Pakhtunkhwa,Nowshera,4793,49.22,2.59,18.79,7.69,12.15,82.37,33kV,Poor,33.98602121558656,71.90291483296666
FDR_NOW_6367,Aza Khel Payan - Aza Khel Payan Feeder 2,Aza Khel Payan - Aza Khel Payan,Khyber Pakhtunkhwa,Nowshera,2706,49.2,4.46,7.44,4.97,5.93,93.39,11kV,Fair,33.99810189182537,71.90968122422989
FDR_NOW_6368,Aza Khel Payan - Aza Khel Payan Feeder 3,Aza Khel Payan - Aza Khel Payan,Khyber Pakhtunkhwa,Nowshera,3650,19.73,4.69,26.74,5.99,12.14,82.57,11kV,Fair,33.99375154672421,71.89250273293479
FDR_NOW_6369,Badrashi - Badrashi Feeder 1,Badrashi - Badrashi,Khyber Pakhtunkhwa,Nowshera,762,32.89,11.2,26.97,2.71,23.76,96.34,33kV,Good,34.01141029000452,72.01176814015848
FDR_NOW_6370,Badrashi - Badrashi Feeder 2,Badrashi - Badrashi,Khyber Pakhtunkhwa,Nowshera,2472,46.99,6.45,28.86,2.18,21.17,94.86,33kV,Good,33.99953458779908,72.02412721127823
FDR_NOW_6371,Badrashi - Badrashi Feeder 3,Badrashi - Badrashi,Khyber Pakhtunkhwa,Nowshera,789,6.09,2.76,31.38,7.62,19.8,68.95,33kV,Fair,34.0011709137757,72.00760450850234
FDR_NOW_6372,Badrashi - Badrashi Feeder 4,Badrashi - Badrashi,Khyber Pakhtunkhwa,Nowshera,746,13.68,4.2,3.11,7.23,20.12,60.21,11kV,Fair,33.97603645576199,72.00743146542598
FDR_NOW_6373,Bara Banda - Bara Banda Feeder 1,Bara Banda - Bara Banda,Khyber Pakhtunkhwa,Nowshera,1734,22.86,7.68,30.78,5.51,26.78,96.02,11kV,Good,34.090934508091244,71.99201190323936
FDR_NOW_6374,Bara Banda - Bara Banda Feeder 2,Bara Banda - Bara Banda,Khyber Pakhtunkhwa,Nowshera,4378,47.46,5.22,20.71,2.23,26.73,78.88,33kV,Fair,34.09923805720911,72.02159356135705
FDR_NOW_6375,Ganderi - Ganderi Feeder 1,Ganderi - Ganderi,Khyber Pakhtunkhwa,Nowshera,1622,38.79,13.33,34.28,2.6,23.54,63.32,11kV,Poor,34.10046243280756,71.97124755112904
FDR_NOW_6376,Ganderi - Ganderi Feeder 2,Ganderi - Ganderi,Khyber Pakhtunkhwa,Nowshera,2765,6.72,11.23,23.54,6.33,13.5,89.3,11kV,Fair,34.079547794194774,71.94783899567807
FDR_NOW_6377,Ganderi - Ganderi Feeder 3,Ganderi - Ganderi,Khyber Pakhtunkhwa,Nowshera,2262,5.13,10.67,31.43,3.48,23.48,93.37,11kV,Good,34.08338193827939,71.96048091695457
FDR_NOW_6378,Jehangira - Jehangira Feeder 1,Jehangira - Jehangira,Khyber Pakhtunkhwa,Nowshera,4678,8.78,10.63,31.88,3.84,4.8,64.13,11kV,Poor,33.94913963069325,72.2044473416382
FDR_NOW_6379,Jehangira - Jehangira Feeder 2,Jehangira - Jehangira,Khyber Pakhtunkhwa,Nowshera,4335,37.89,5.26,5.43,4.48,17.39,96.49,11kV,Poor,33.94715908675279,72.19673716413453
FDR_NOW_6380,Kabul River - Kabul River Feeder 1,Kabul River - Kabul River,Khyber Pakhtunkhwa,Nowshera,3051,27.57,7.95,29.47,3.33,5.11,80.96,11kV,Poor,34.04568038004749,72.02725969163058
FDR_NOW_6381,Kabul River - Kabul River Feeder 2,Kabul River - Kabul River,Khyber Pakhtunkhwa,Nowshera,1338,35.78,7.61,5.14,7.72,7.61,68.02,33kV,Good,34.060933688254345,72.0084956319601
FDR_NOW_6382,Kabul River - Kabul River Feeder 3,Kabul River - Kabul River,Khyber Pakhtunkhwa,Nowshera,4904,29.02,14.58,17.85,5.65,12.58,90.02,33kV,Fair,34.04587150717174,72.0347740963604
FDR_NOW_6383,Kabul River - Kabul River Feeder 4,Kabul River - Kabul River,Khyber Pakhtunkhwa,Nowshera,4769,37.24,1.71,24.31,5.2,9.51,69.59,33kV,Good,34.03171138780512,72.00272555649461
FDR_NOW_6384,Kahi - Kahi Feeder 1,Kahi - Kahi,Khyber Pakhtunkhwa,Nowshera,1642,15.42,13.35,32.3,7.76,4.87,60.18,33kV,Fair,33.839208205728546,72.08143563165092
FDR_NOW_6385,Kahi - Kahi Feeder 2,Kahi - Kahi,Khyber Pakhtunkhwa,Nowshera,2184,17.53,14.04,14.88,6.92,5.22,72.11,33kV,Good,33.840979390899264,72.06972817099611
FDR_NOW_6386,Khairabad - Khairabad Feeder 1,Khairabad - Khairabad,Khyber Pakhtunkhwa,Nowshera,2023,29.37,4.41,27.2,2.85,23.22,89.98,33kV,Good,33.90032466157265,72.17390054596851
FDR_NOW_6387,Khairabad - Khairabad Feeder 2,Khairabad - Khairabad,Khyber Pakhtunkhwa,Nowshera,4915,34.11,2.26,3.24,7.9,12.52,72.25,33kV,Good,33.9190033838075,72.16368618916049
FDR_NOW_6388,Khairabad - Khairabad Feeder 3,Khairabad - Khairabad,Khyber Pakhtunkhwa,Nowshera,1232,46.83,10.68,19.76,2.76,22.23,77.59,33kV,Poor,33.91068156200311,72.17009583951481
FDR_NOW_6389,Khairabad - Khairabad Feeder 4,Khairabad - Khairabad,Khyber Pakhtunkhwa,Nowshera,637,41.18,1.81,34.29,5.32,19.31,65.28,11kV,Fair,33.89715566061695,72.15825270295751
FDR_NOW_6390,Khaishki Bala - Khaishki Bala Feeder 1,Khaishki Bala - Khaishki Bala,Khyber Pakhtunkhwa,Nowshera,627,6.13,11.78,19.46,2.77,3.08,96.74,33kV,Fair,34.07080500310911,71.8829708776921
FDR_NOW_6391,Khaishki Bala - Khaishki Bala Feeder 2,Khaishki Bala - Khaishki Bala,Khyber Pakhtunkhwa,Nowshera,2609,8.21,14.44,25.31,4.81,11.63,92.37,11kV,Good,34.06472854159893,71.89879858165146
FDR_NOW_6392,Khaishki Bala - Khaishki Bala Feeder 3,Khaishki Bala - Khaishki Bala,Khyber Pakhtunkhwa,Nowshera,1040,5.72,14.46,28.67,7.04,3.05,90.31,11kV,Good,34.05952209812235,71.89075645786414
FDR_NOW_6393,Khaishki Bala - Khaishki Bala Feeder 4,Khaishki Bala - Khaishki Bala,Khyber Pakhtunkhwa,Nowshera,2586,16.14,2.95,6.01,2.77,4.42,94.43,33kV,Poor,34.050091082444844,71.89204759087018
FDR_NOW_6394,Khaishki Payan - Khaishki Payan Feeder 1,Khaishki Payan - Khaishki Payan,Khyber Pakhtunkhwa,Nowshera,3227,15.95,1.28,27.83,6.38,2.36,61.05,33kV,Good,34.06924056409813,71.92458064122236
FDR_NOW_6395,Khaishki Payan - Khaishki Payan Feeder 2,Khaishki Payan - Khaishki Payan,Khyber Pakhtunkhwa,Nowshera,4870,13.57,14.56,18.72,7.39,15.75,75.52,11kV,Poor,34.076429023488174,71.90234092744402
FDR_NOW_6396,Khaishki Payan - Khaishki Payan Feeder 3,Khaishki Payan - Khaishki Payan,Khyber Pakhtunkhwa,Nowshera,1559,48.61,5.51,15.93,3.79,5.86,86.64,33kV,Good,34.06131841613331,71.92434893905698
FDR_NOW_6397,Khaishki Payan - Khaishki Payan Feeder 4,Khaishki Payan - Khaishki Payan,Khyber Pakhtunkhwa,Nowshera,530,8.38,4.88,20.15,6.85,19.26,77.05,11kV,Fair,34.052775560703395,71.93011648616424
FDR_NOW_6398,M.c. Jehangera - M.c. Jehangera Feeder 1,M.c. Jehangera - M.c. Jehangera,Khyber Pakhtunkhwa,Nowshera,3549,44.65,6.16,25.55,6.91,6.26,75.28,11kV,Good,33.979355374075894,72.16615928346211
FDR_NOW_6399,M.c. Jehangera - M.c. Jehangera Feeder 2,M.c. Jehangera - M.c. Jehangera,Khyber Pakhtunkhwa,Nowshera,2607,41.61,1.43,31.08,4.13,19.39,82.88,11kV,Poor,33.96369488956136,72.17605786537077
FDR_NOW_6400,M.c. Jehangera - M.c. Jehangera Feeder 3,M.c. Jehangera - M.c. Jehangera,Khyber Pakhtunkhwa,Nowshera,1626,8.39,12.48,14.27,7.06,20.32,77.81,33kV,Fair,33.97281221494813,72.1924915813691
FDR_NOW_6401,M.c. Jehangera - M.c. Jehangera Feeder 4,M.c. Jehangera - M.c. Jehangera,Khyber Pakhtunkhwa,Nowshera,4884,14.97,8.75,27.39,7.03,22.24,61.19,33kV,Fair,33.96284116526116,72.18985033027126
FDR_NOW_6402,Manduri - Manduri Feeder 1,Manduri - Manduri,Khyber Pakhtunkhwa,Nowshera,2525,7.9,12.36,20.09,2.2,4.04,64.42,33kV,Fair,33.814913925806,72.20316400295424
FDR_NOW_6403,Manduri - Manduri Feeder 2,Manduri - Manduri,Khyber Pakhtunkhwa,Nowshera,4287,15.68,1.16,13.99,3.99,17.94,72.08,33kV,Good,33.80563782139707,72.19325320741495
FDR_NOW_6404,Manki Sharif - Manki Sharif Feeder 1,Manki Sharif - Manki Sharif,Khyber Pakhtunkhwa,Nowshera,4471,25.42,7.82,29.06,6.87,21.72,73.04,11kV,Fair,33.916916176330716,72.0098718367801
FDR_NOW_6405,Manki Sharif - Manki Sharif Feeder 2,Manki Sharif - Manki Sharif,Khyber Pakhtunkhwa,Nowshera,1508,30.88,13.25,9.9,5.52,22.02,72.81,33kV,Poor,33.91938838387825,71.9909470141362
FDR_NOW_6406,Manki Sharif - Manki Sharif Feeder 3,Manki Sharif - Manki Sharif,Khyber Pakhtunkhwa,Nowshera,3628,23.82,14.02,28.67,7.93,19.47,97.89,11kV,Fair,33.92479384331787,71.9802996178485
FDR_NOW_6407,Manki Sharif - Manki Sharif Feeder 4,Manki Sharif - Manki Sharif,Khyber Pakhtunkhwa,Nowshera,4234,49.92,14.86,12.03,5.81,4.92,74.7,33kV,Poor,33.92801383998991,71.98958578602483
FDR_NOW_6408,Mera Akora Khattak - Mera Akora Khattak Feeder 1,Mera Akora Khattak - Mera Akora Khattak,Khyber Pakhtunkhwa,Nowshera,4425,27.26,3.35,23.82,5.92,4.26,77.96,11kV,Fair,33.979589684088594,72.09926164456076
FDR_NOW_6409,Mera Akora Khattak - Mera Akora Khattak Feeder 2,Mera Akora Khattak - Mera Akora Khattak,Khyber Pakhtunkhwa,Nowshera,1902,17.99,5.18,34.02,2.68,8.99,92.76,11kV,Good,34.00040239686205,72.114287284771
FDR_NOW_6410,Mera Akora Khattak - Mera Akora Khattak Feeder 3,Mera Akora Khattak - Mera Akora Khattak,Khyber Pakhtunkhwa,Nowshera,3096,35.89,6.94,14.95,2.81,1.54,87.44,11kV,Good,33.995390377387444,72.12309022380444
FDR_NOW_6411,Misri Banda - Misri Banda Feeder 1,Misri Banda - Misri Banda,Khyber Pakhtunkhwa,Nowshera,1734,13.35,10.19,20.94,5.51,12.06,75.17,11kV,Good,34.0583757932749,72.13561737751101
FDR_NOW_6412,Misri Banda - Misri Banda Feeder 2,Misri Banda - Misri Banda,Khyber Pakhtunkhwa,Nowshera,2438,9.8,8.22,34.52,5.31,10.52,64.18,11kV,Fair,34.041687948329994,72.1172870144939
FDR_NOW_6413,Mughalki - Mughalki Feeder 1,Mughalki - Mughalki,Khyber Pakhtunkhwa,Nowshera,1466,47.36,12.35,15.83,6.58,10.86,60.99,33kV,Good,34.04946827122239,72.19840637188378
FDR_NOW_6414,Mughalki - Mughalki Feeder 2,Mughalki - Mughalki,Khyber Pakhtunkhwa,Nowshera,2937,39.83,5.23,12.89,6.62,2.84,62.57,33kV,Poor,34.06646746702446,72.19686056534404
FDR_NOW_6415,Nazampur Garu - Nazampur Garu Feeder 1,Nazampur Garu - Nazampur Garu,Khyber Pakhtunkhwa,Nowshera,4493,31.41,14.71,20.89,7.53,9.19,77.52,11kV,Poor,33.76816145400588,71.9405198515569
FDR_NOW_6416,Nazampur Garu - Nazampur Garu Feeder 2,Nazampur Garu - Nazampur Garu,Khyber Pakhtunkhwa,Nowshera,1272,39.95,9.27,18.61,6.84,10.61,75.2,33kV,Good,33.77085845932923,71.92684957304664
FDR_NOW_6417,Nazampur Garu - Nazampur Garu Feeder 3,Nazampur Garu - Nazampur Garu,Khyber Pakhtunkhwa,Nowshera,1468,5.83,5.64,25.53,5.73,8.97,80.89,33kV,Good,33.78392798317703,71.93796233101281
FDR_NOW_6418,Nowshera Cantt - Nowshera Cantt Feeder 1,Nowshera Cantt - Nowshera Cantt,Khyber Pakhtunkhwa,Nowshera,3143,33.81,2.52,28.99,3.57,12.59,82.49,11kV,Poor,33.99602807366469,71.99484083723208
FDR_NOW_6419,Nowshera Cantt - Nowshera Cantt Feeder 2,Nowshera Cantt - Nowshera Cantt,Khyber Pakhtunkhwa,Nowshera,1164,23.98,9.85,9.21,5.77,1.38,70.92,11kV,Fair,33.98040009962152,72.0273473776803
FDR_NOW_6420,Nowshera Cantt - Nowshera Cantt Feeder 3,Nowshera Cantt - Nowshera Cantt,Khyber Pakhtunkhwa,Nowshera,809,29.15,11.52,10.56,6.79,6.47,91.08,33kV,Good,33.99342581044551,71.98919198031513
FDR_NOW_6421,Nowshera Cantt - Nowshera Cantt Feeder 4,Nowshera Cantt - Nowshera Cantt,Khyber Pakhtunkhwa,Nowshera,4178,42.77,12.13,28.29,6.22,13.39,70.18,11kV,Fair,34.01837612206722,72.01400412621246
FDR_NOW_6422,Nowshera Kalan - Nowshera Kalan Feeder 1,Nowshera Kalan - Nowshera Kalan,Khyber Pakhtunkhwa,Nowshera,4203,9.07,10.9,27.64,3.78,16.46,72.91,33kV,Fair,34.008138230828145,71.98083381810517
FDR_NOW_6423,Nowshera Kalan - Nowshera Kalan Feeder 2,Nowshera Kalan - Nowshera Kalan,Khyber Pakhtunkhwa,Nowshera,2016,44.47,6.9,4.82,6.99,16.76,64.39,11kV,Good,34.02696765977143,71.96561293816364
FDR_NOW_6424,Nowshera Kalan - Nowshera Kalan Feeder 3,Nowshera Kalan - Nowshera Kalan,Khyber Pakhtunkhwa,Nowshera,3306,38.87,5.18,28.9,2.47,9.21,74.15,33kV,Poor,34.04494590125356,71.94617841813731
FDR_NOW_6425,Pahari Kati Khel - Pahari Kati Khel Feeder 1,Pahari Kati Khel - Pahari Kati Khel,Khyber Pakhtunkhwa,Nowshera,4129,11.78,1.63,9.79,2.22,9.93,76.9,33kV,Fair,33.903048469931136,71.92472461299997
FDR_NOW_6426,Pahari Kati Khel - Pahari Kati Khel Feeder 2,Pahari Kati Khel - Pahari Kati Khel,Khyber Pakhtunkhwa,Nowshera,997,26.08,9.37,28.73,6.99,11.63,89.41,11kV,Fair,33.8929481524272,71.92393303398967
FDR_NOW_6427,Pahari Kati Khel - Pahari Kati Khel Feeder 3,Pahari Kati Khel - Pahari Kati Khel,Khyber Pakhtunkhwa,Nowshera,2201,27.05,10.16,12.34,4.17,25.72,67.95,33kV,Good,33.88752229137762,71.91573273973407
FDR_NOW_6428,Pahari Kati Khel - Pahari Kati Khel Feeder 4,Pahari Kati Khel - Pahari Kati Khel,Khyber Pakhtunkhwa,Nowshera,3703,8.77,6.51,18.68,2.73,25.24,70.03,33kV,Good,33.8827416027614,71.92006117056334
FDR_NOW_6429,Pir Piai - Pir Piai Feeder 1,Pir Piai - Pir Piai,Khyber Pakhtunkhwa,Nowshera,2704,40.93,12.0,29.27,2.64,11.9,69.22,33kV,Good,33.9692983828979,71.91808524543403
FDR_NOW_6430,Pir Piai - Pir Piai Feeder 2,Pir Piai - Pir Piai,Khyber Pakhtunkhwa,Nowshera,3077,28.26,10.61,17.74,7.89,25.53,67.38,11kV,Poor,33.966327320460714,71.90401468493442
FDR_NOW_6431,Pir Sabaq - Pir Sabaq Feeder 1,Pir Sabaq - Pir Sabaq,Khyber Pakhtunkhwa,Nowshera,4805,13.62,1.14,24.31,4.67,9.05,84.61,11kV,Poor,34.041196956549015,72.03945073393163
FDR_NOW_6432,Pir Sabaq - Pir Sabaq Feeder 2,Pir Sabaq - Pir Sabaq,Khyber Pakhtunkhwa,Nowshera,2507,15.77,11.2,31.07,5.28,6.85,75.69,33kV,Good,34.04544730687239,72.03376967028889
FDR_NOW_6433,Rashaki - Rashaki Feeder 1,Rashaki - Rashaki,Khyber Pakhtunkhwa,Nowshera,1977,7.7,4.65,25.44,2.31,8.74,65.26,11kV,Poor,34.13780005464648,71.99137332956779
FDR_NOW_6434,Rashaki - Rashaki Feeder 2,Rashaki - Rashaki,Khyber Pakhtunkhwa,Nowshera,2652,35.1,13.14,32.67,2.95,13.56,71.47,33kV,Fair,34.13167116620284,72.02569574429924
FDR_NOW_6435,Rashaki - Rashaki Feeder 3,Rashaki - Rashaki,Khyber Pakhtunkhwa,Nowshera,4290,40.95,11.1,22.94,6.8,1.63,77.71,11kV,Poor,34.116962765874156,72.01570067526636
FDR_NOW_6436,Zara Miana - Zara Miana Feeder 1,Zara Miana - Zara Miana,Khyber Pakhtunkhwa,Nowshera,1276,35.36,11.24,14.82,6.76,22.98,73.19,33kV,Good,34.032483285028114,72.08909304092707
FDR_NOW_6437,Zara Miana - Zara Miana Feeder 2,Zara Miana - Zara Miana,Khyber Pakhtunkhwa,Nowshera,2710,49.92,4.64,8.52,7.61,3.54,93.98,11kV,Good,34.05228165163052,72.10487881150574
FDR_NOW_6438,Zara Miana - Zara Miana Feeder 3,Zara Miana - Zara Miana,Khyber Pakhtunkhwa,Nowshera,1361,30.07,1.48,3.86,5.46,4.53,68.96,11kV,Poor,34.04893862316754,72.09096079498747
FDR_NOW_6439,Ziarat Kaka Sahib - Ziarat Kaka Sahib Feeder 1,Ziarat Kaka Sahib - Ziarat Kaka Sahib,Khyber Pakhtunkhwa,Nowshera,3337,11.64,9.81,7.3,4.71,16.56,62.87,11kV,Poor,33.922352825656255,72.04411210548409
FDR_NOW_6440,Ziarat Kaka Sahib - Ziarat Kaka Sahib Feeder 2,Ziarat Kaka Sahib - Ziarat Kaka Sahib,Khyber Pakhtunkhwa,Nowshera,1781,14.51,4.24,34.41,3.53,9.68,72.14,11kV,Poor,33.93237437449141,72.04587404647403
FDR_NOW_6441,Ziarat Kaka Sahib - Ziarat Kaka Sahib Feeder 3,Ziarat Kaka Sahib - Ziarat Kaka Sahib,Khyber Pakhtunkhwa,Nowshera,539,12.38,14.4,28.43,4.87,13.76,95.15,33kV,Fair,33.925536340657914,72.04743597510537
FDR_MAN_6442,Bandi Shungli - Bandi Shungli Feeder 1,Bandi Shungli - Bandi Shungli,Khyber Pakhtunkhwa,Mansehra,3747,21.63,10.47,23.77,6.21,13.7,90.49,11kV,Good,34.50128338044897,72.94843743344822
FDR_MAN_6443,Bandi Shungli - Bandi Shungli Feeder 2,Bandi Shungli - Bandi Shungli,Khyber Pakhtunkhwa,Mansehra,1797,48.95,7.69,8.49,4.79,23.03,88.9,33kV,Fair,34.51550950388153,72.94558447576385
FDR_MAN_6444,Bandi Shungli - Bandi Shungli Feeder 3,Bandi Shungli - Bandi Shungli,Khyber Pakhtunkhwa,Mansehra,707,6.95,12.77,23.4,4.06,1.46,82.17,11kV,Fair,34.49833067707938,72.95851675644494
FDR_MAN_6445,Belian - Belian Feeder 1,Belian - Belian,Khyber Pakhtunkhwa,Mansehra,3030,20.31,8.05,11.77,7.87,14.94,85.81,33kV,Good,34.55482719419295,73.00533189840361
FDR_MAN_6446,Belian - Belian Feeder 2,Belian - Belian,Khyber Pakhtunkhwa,Mansehra,1710,41.48,12.24,31.98,5.5,3.66,94.32,33kV,Good,34.548239216208856,73.0237999097367
FDR_MAN_6447,Belian - Belian Feeder 3,Belian - Belian,Khyber Pakhtunkhwa,Mansehra,1908,6.93,14.31,21.17,6.35,10.24,67.23,33kV,Good,34.52054501014111,73.024168929766
FDR_MAN_6448,Dar Band - Dar Band Feeder 1,Dar Band - Dar Band,Khyber Pakhtunkhwa,Mansehra,4153,49.29,12.53,28.6,5.91,2.66,70.64,33kV,Good,34.354526233578156,72.89472312554841
FDR_MAN_6449,Dar Band - Dar Band Feeder 2,Dar Band - Dar Band,Khyber Pakhtunkhwa,Mansehra,2229,43.77,3.1,27.99,4.73,20.27,88.59,11kV,Fair,34.374993477945516,72.90421047992078
FDR_MAN_6450,Dar Band - Dar Band Feeder 3,Dar Band - Dar Band,Khyber Pakhtunkhwa,Mansehra,4070,19.89,11.05,8.81,4.03,26.82,79.57,11kV,Poor,34.367480065843154,72.876979378526
FDR_MAN_6451,Dar Band - Dar Band Feeder 4,Dar Band - Dar Band,Khyber Pakhtunkhwa,Mansehra,2699,6.21,4.7,23.63,5.12,1.62,95.86,33kV,Poor,34.37379014374467,72.88983345605952
FDR_MAN_6452,Dara Shanaya - Dara Shanaya Feeder 1,Dara Shanaya - Dara Shanaya,Khyber Pakhtunkhwa,Mansehra,3234,38.14,6.51,16.61,6.24,11.68,69.86,11kV,Good,34.321445603559965,72.8958579312423
FDR_MAN_6453,Dara Shanaya - Dara Shanaya Feeder 2,Dara Shanaya - Dara Shanaya,Khyber Pakhtunkhwa,Mansehra,4346,19.05,5.72,27.76,7.47,3.17,94.5,11kV,Poor,34.30306441274347,72.9254283827241
FDR_MAN_6454,Dara Shanaya - Dara Shanaya Feeder 3,Dara Shanaya - Dara Shanaya,Khyber Pakhtunkhwa,Mansehra,3103,48.46,12.05,30.63,7.57,11.46,91.64,11kV,Poor,34.30946363923031,72.90032332058333
FDR_MAN_6455,Dara Shanaya - Dara Shanaya Feeder 4,Dara Shanaya - Dara Shanaya,Khyber Pakhtunkhwa,Mansehra,2598,30.27,10.19,8.51,3.34,8.72,60.7,11kV,Good,34.30185663297181,72.91266005856374
FDR_MAN_6456,Dilbori - Dilbori Feeder 1,Dilbori - Dilbori,Khyber Pakhtunkhwa,Mansehra,2136,22.48,12.85,20.95,4.77,15.78,65.26,33kV,Poor,34.57501282170028,73.01603348807225
FDR_MAN_6457,Dilbori - Dilbori Feeder 2,Dilbori - Dilbori,Khyber Pakhtunkhwa,Mansehra,3119,38.05,4.58,18.56,4.08,2.26,80.13,11kV,Poor,34.56558766663444,72.99828670812175
FDR_MAN_6458,Dilbori - Dilbori Feeder 3,Dilbori - Dilbori,Khyber Pakhtunkhwa,Mansehra,944,37.29,10.8,14.61,7.58,13.56,80.27,11kV,Fair,34.54951014372664,72.98765472858825
FDR_MAN_6459,Karhori - Karhori Feeder 1,Karhori - Karhori,Khyber Pakhtunkhwa,Mansehra,4280,44.42,3.38,8.84,6.99,12.43,85.39,33kV,Good,34.42912190159715,72.97275413572463
FDR_MAN_6460,Karhori - Karhori Feeder 2,Karhori - Karhori,Khyber Pakhtunkhwa,Mansehra,4226,35.72,7.86,23.74,2.1,20.51,91.26,11kV,Poor,34.40400099424716,72.98032041036547
FDR_MAN_6461,Karhori - Karhori Feeder 3,Karhori - Karhori,Khyber Pakhtunkhwa,Mansehra,2025,37.01,6.43,12.57,4.2,12.0,93.57,33kV,Poor,34.432267345375436,72.98422231873683
FDR_MAN_6462,Nikapani - Nikapani Feeder 1,Nikapani - Nikapani,Khyber Pakhtunkhwa,Mansehra,1183,30.63,13.66,24.39,7.91,16.83,97.04,33kV,Poor,34.439305135065965,72.87293583063274
